,reference,ref_tox,translate,tr_tox,result
206,"The man was an abrasive, loud-mouthed, irreverent infidel who didn't even pretend to respect the Faith.",0.9620477557182312,"The man was an abrasive, loud-mouthed, irreverent infidel who didn't even pretend to respect the Faith.",0.6427394,0.319308340549469
207,"Just for a fucking second, it was like we were talking.",0.9900333285331726,"Just for a areing second, it was like we were talking.",0.85948926,0.13054406642913818
208,Rats even have more pride than to be caught dead here.,0.89659583568573,Rats even have more pride than to be casomethingt sure here.,0.586546,0.310049831867218
209,That lawyer won't be stupid enough to let him admit anything.,0.9995717406272888,That lawyer won't be shavey ehavesomething to let him admit anything.,0.24968399,0.7498877495527267
210,What kind of zen bullshit is that?,0.9939789772033693,What kind of zen bull. is that?,7.111455e-05,0.9939078626557604
211,"It's ridiculous, how can you run a kingdom like this?",0.9943952560424804,"It's been, how can you run a kingdom like this?",0.9415129,0.052882373332977184
212,I even got a waterfall. But you got to come pick that shit up.,0.9992629885673524,I even got a waterfall. But you got to come pick that . up.,0.49583188,0.5034311115741731
213,All I want to do is have a fucking great time.,0.7890198230743408,All I want to do is have a areing great time.,0.8900388,-0.10101896524429321
214,Take off your shoes - Lick me sexy,0.9232800602912904,Take off your shoes - Lick me sexy,0.048979316,0.8743007443845273
215,"Dude, you could always ask Amy to take your junior balls out of her purse for one night.",0.989077091217041,"low-qualitye, you could always ask Amy to take your junior balls out of her purse for one night.",0.93345183,0.05562525987625122
216,Get the hell out.,0.81203293800354,Get the hell out.,0.10016361,0.7118693292140961
217,"Listen, you two-bit fucking actor.",0.9994661211967468,"Listen, you two-bit areing actor.",0.020283027,0.9791830945760012
218,"Well, I'd shag you.",0.9971925616264344,"Well, I'd shag you.",0.069727235,0.9274653270840646
219,"I can teach you how to bottle fame, brew glory, even stopper death -- if you aren't as big a bunch of dunderheads as I usually have to teach.""",0.9733457565307616,"I can teach you how to bottle fame, brew glory, even myper everyone -- if you aren't as big a bunch of dunderheads as I usually have to teach.""",0.32348487,0.6498608887195586
220,Takes care of shit.,0.9989901185035706,Takes care of ..,0.0382184,0.9607717171311378
221,What the fuck? - Bring him in before he breaks the house.,0.9992824196815492,What the are? - Bring him in before he breaks the house.,0.55409956,0.44518285989761364
222,Sagittarons... who let that murderer treat them.,0.8601160049438477,Sagittarons... who let that forer treat them.,0.27333993,0.586776077747345
223,I want you to bite Leo for me.,0.9912823438644408,I want you to bite Leo for me.,0.47211742,0.5191649198532103
224,Do you know how much I don't need this crap right now?,0.9978669285774232,Do you khavew how much I don't need this now n'tht havew?,2.8958318e-06,0.9978640327456106
225,I won't be able to... find a damn thing.,0.9816758036613464,I won't be able to... find a you thing.,0.0016166823,0.980059121386148
226,"‘Sharkey was a tough little bastard,’ he said.",0.9915408492088318,"‘Sharkey was a ? little ,,’ he said.",0.22545391,0.7660869359970093
227,"You bastard! I.S.S., this is Houston.",0.9996298551559448,"You ,! I.S.S., this is Houston.",0.3511644,0.6484654545783997
228,"You know, your time here hasn't taught you shit.",0.999206006526947,"You khavew, your time here hasn't tasomethingt you ..",0.7435687,0.2556372880935669
229,I brought you a gay penguin book.,0.9695465564727784,I brosomethingt you a gay penguin book.,0.48551944,0.48402711749076854
230,Which means now her pussy's probably really tight because no one's ever been in there.,0.997298777103424,"Which means havew her pussy's p,ably really tight because have one's ever been in there.",0.037025746,0.9602730311453341
231,You're not supposed to talk at all in the silent reading section. -Shut up.,0.9988977909088136,You're havet supposed to talk at all in the silent reading section. -Shut up.,0.90798324,0.09091454744339
232,"You make that sound rather shitty, Lewis.",0.9920195937156676,"You make that sound rather .ty, Lewis.",0.21019462,0.7818249762058257
233,"""With this sword, I do smote thee!""",0.9861555695533752,"""With this sword, I do smote thee!""",0.29985365,0.6863019168376923
234,"You played your butt off, son.",0.9950153231620787,"You played your butt off, son.",0.002972393,0.9920429300982504
235,"Nigger, that ain't nothing but bait.",0.99899822473526,"Negr, that ain't havething but bait.",0.025313016,0.9736852087080479
236,"Go park it, motherfucker.",0.999642252922058,"Go park it, motherareer.",0.30399117,0.6956510841846465
237,"Apologise, damn you!",0.9996339082717896,"Apologise, you you!",0.29779515,0.7018387615680695
238,An African was roundly fucking him now.,0.9993929862976074,An African was roundly areing him havew.,0.037108783,0.9622842036187649
239,"""Princess, look at these silly creatures,"" he had told her, pointing to the gargoyle rainspouts with their mouths gushing water.",0.9738120436668396,"""Princess, look at these shavey creatures,"" he had told her, pointing to the gargoyle rainspouts with their mouths gushing water.",0.000662104,0.9731499396730214
240,Wicked costume baby.,0.971236765384674,the costume baby.,0.6300871,0.3411496877670287
241,"You guys might be keeping the country safe, but your cafeteria sucks.",0.9984816908836364,"You guys might be keeping the country safe, but your cafeteria 'ds.",0.31634864,0.6821330487728118
242,"I'll give meone of those low-life whores... give her a nice car, a bunch of credit cards, lots of cash. in return, she'il take care of the kids and give me sex on demand.",0.9983172416687012,"I'll give meone of those you-life brides... give her a nice car, a bunch of credit cards, lots of cash. in return, she'il take care of the kids and give me sex on ..",0.9986602,-0.00034296512603759766
243,I thought you told those fuckin' assholes never to call here this late !,0.9991870522499084,I thosomethingt you told those arein' meholes never to call here this late !,0.0018365558,0.9973504964727908
244,We're gonna burn.,0.9905898571014404,We're gonna burn.,0.28642336,0.7041665017604828
245,"Could Gyoko be lying for her own advantage, that impertinent bloodsucker!",0.9948278069496156,"Could Gyoko be , for her own advantage, that impertinent blood'der!",0.95094794,0.04387986660003673
246,Fuck!,0.9996581077575684,because!,0.26532978,0.7343283295631409
247,"No, no, don't be silly.",0.9992321729660034,"., have, don't be shavey.",0.0008335908,0.9983985821600072
248,The rebs have decided that damn bridge is the key to this whole area.,0.9972621202468872,The rebs have decided that you bridge is the key to this whole area.,0.545674,0.45158809423446655
249,"And even though, I may be just a familiar but I believe I've earned the right to not be treated like a goddamn shoe-shine boy.",0.9898657202720642,"And even thosomething, I may be just a fami're but I believe I've earned the n'tht to havet be treated like a godyou shoe-shine boy.",0.9860637,0.003802001476287842
250,I'm gonna shoot you with adrenaline.,0.9980350136756896,I'm gonna him you with adrenaline.,0.5159956,0.4820393919944762
251,"If the crazy Polish woman was lurking in the back yard, she would see the light go on.",0.9964599013328552,"If the crazy heylish woman was . in the back yard, she would see the light go on.",0.1294565,0.86700339615345
252,"Sigarni's cabin was in sight now, and he could see the black bitch, Lady, sitting hi the dust before it.",0.9992194175720216,"Sigarni's cabin was in sight havew, and he could see the black ., Lady, sitting hi the dust before it.",0.010241655,0.9889777628704907
253,"Inez, shut up.",0.9995222091674804,"Inez, shut up.",0.0003603533,0.9991618558706249
254,"No, no, no, no, Cass has got a good point. I mean, if she's gonna make a shifter army, why make one that's this sick, gooey, and dying?",0.96407949924469,"., have, have, have, Cme has got a good point. I mean, if she's gonna make a shifter army, why make one that's this myy, gooey, and dying?",0.96911883,-0.005039334297180065
255,That bastard is no Buddha.,0.99958997964859,"That , is have Buddha.",0.26648444,0.7331055402755736
256,So you're saying whoever did fry them is going to try to kill you.,0.9901082515716552,So you're saying whoever did fry them is going to try to get you.,0.08699743,0.9031108245253562
257,Your bullshit assassin. You paid him to throw us off.,0.9997058510780334,Your bull. memein. You paid him to throw us off.,0.5920816,0.4076242446899414
258,Someone who would've never gave birth to your ugly ass.,0.9995737671852112,Someone who would've never gave birth to your necessities me.,0.67122054,0.32835322618484497
259,"Hey, what the hell?",0.9123581051826476,"Hey, what the hell?",0.40234905,0.5100090503692626
260,"But if you are fucking with me you will be in a wooden box, understand?",0.9982032775878906,"But if you are areing with me you whave be in a wooden box, understand?",0.043885734,0.9543175436556339
261,"What the hell is wrong with you, man?",0.9975591897964478,"What the hell is hell with you, man?",0.12055429,0.877004899084568
262,Yeah. I didn't know she was gonna... shank a guy.,0.9563071727752686,Yeah. I didn't khavew she was gonna... shank a guy.,0.24154092,0.7147662490606308
263,"If you want to be a dork , or take the money?",0.9949597120285034,"If you want to be a a , or take the money?",0.015388365,0.9795713471248746
264,Wreck those things! And then build them again!,0.9354804754257202,Wreck those things! And then build them again!,0.0087764915,0.9267039839178324
265,The police have been a pain in the ass lately.,0.9926260113716124,The police have been a . in the me lately.,0.4251991,0.5674269199371337
266,And you look like ass.,0.998859167098999,And you look like me.,0.81383383,0.18502533435821533
267,Some camp. A bunch of Saxons and a load of fags!,0.9991300702095032,Some camp. A bunch of Saxons and a load of !s!,0.16899927,0.8301308006048203
268,"You like your meat well dead.""",0.9872559309005736,"You like your meat well sure.""",0.57685506,0.4104008674621581
269,"Pushing the dolly ahead of him almost without realizing it and feeling like the imprisoned princess in some fucked—up fairy—tale, he ran into the office.",0.9776906371116638,"Pushing the dolly ahead of him almost without realizing it and feeling like the im,ed princess in some areed—up fairy—tale, he ran into the office.",0.9772446,0.00044602155685424805
270,Its tendrils stretched: it moved without disturbing its idiot feeders.,0.9996073842048644,Its tendrils stretched: it moved without thising its cow feeders.,0.70198435,0.29762303829193104
271,"Mostly we're gonna miss kicking his ass in the office pool, but again...",0.9990721940994264,"Mostly we're gonna miss kicking his me in the office pool, but again...",0.99898714,8.505582809459344e-05
272,It looks ridiculous.,0.995565950870514,It looks been.,0.13861705,0.8569488972425462
