,reference,ref_tox,translate,tr_tox,result
205,"I mean, that is a big pile of naked.",0.9228244423866272,"i mean , that is a big pile of clothes .",0.4988706,0.4239538311958313
206,"The man was an abrasive, loud-mouthed, irreverent infidel who didn't even pretend to respect the Faith.",0.9620477557182312,"the man was an abject aggressive , high - mouthed , irreverent in faithl who didn ' t even claim to respect the faith .",0.0013440838,0.9607036719098687
207,"Just for a fucking second, it was like we were talking.",0.9900333285331726,"just for a . second , it was like we were talking .",0.0037705204,0.9862628080882132
208,Rats even have more pride than to be caught dead here.,0.89659583568573,. even have more pride than to be caught out here .,0.9812533,-0.08465749025344849
209,That lawyer won't be stupid enough to let him admit anything.,0.9995717406272888,that lawyer won ' t be likely enough to let him admit anything .,0.940436,0.05913573503494263
210,What kind of zen bullshit is that?,0.9939789772033693,what kind of zen metaphysical is that ?,0.020124983,0.9738539941608907
211,"It's ridiculous, how can you run a kingdom like this?",0.9943952560424804,"it ' s t , how can you run a kingdom like this ?",0.9811354,0.013259828090667614
212,I even got a waterfall. But you got to come pick that shit up.,0.9992629885673524,i even got a waterfall . but you got to come pick that stuff up .,0.8277318,0.17153120040893566
213,All I want to do is have a fucking great time.,0.7890198230743408,all i want to do is have a . great time .,0.29584467,0.4931751489639282
214,Take off your shoes - Lick me sexy,0.9232800602912904,take off your shoes - do me .,0.557326,0.3659540414810182
215,"Dude, you could always ask Amy to take your junior balls out of her purse for one night.",0.989077091217041,"dude , you could always ask amy to take your junior heart out of her purse for one night .",0.37254417,0.6165329217910767
216,Get the hell out.,0.81203293800354,get the admiral out .,0.36789972,0.4441332221031189
217,"Listen, you two-bit fucking actor.",0.9994661211967468,"listen , you two - bit of actor .",0.22745845,0.7720076739788055
218,"Well, I'd shag you.",0.9971925616264344,"well , i ' d sha be , .",0.8785714,0.11862117052078258
219,"I can teach you how to bottle fame, brew glory, even stopper death -- if you aren't as big a bunch of dunderheads as I usually have to teach.""",0.9733457565307616,"i can teach you how to bottle fame , brew glory , even stopper "" - - if you aren ' t as big a group of dunderheads as i usually have to teach . """,0.33962792,0.6337178349494933
220,Takes care of shit.,0.9989901185035706,takes care of it .,0.18010336,0.8188867568969727
221,What the fuck? - Bring him in before he breaks the house.,0.9992824196815492,what the . ? - bring him in before he breaks the house .,0.14250731,0.8567751049995423
222,Sagittarons... who let that murderer treat them.,0.8601160049438477,sagittarons . . . who let that one treat them .,0.07226206,0.787853941321373
223,I want you to bite Leo for me.,0.9912823438644408,i want you to bit leo for me .,0.06384187,0.927440471947193
224,Do you know how much I don't need this crap right now?,0.9978669285774232,do you know how much i don ' t need this stuff right now ?,0.3454282,0.6524387300014497
225,I won't be able to... find a damn thing.,0.9816758036613464,i won ' t be able to . . . find a . thing .,0.9675675,0.01410830020904541
226,"‘Sharkey was a tough little bastard,’ he said.",0.9915408492088318,"‘ sharkey was a tough little one , ’ he said .",0.06157399,0.9299668595194817
227,"You bastard! I.S.S., this is Houston.",0.9996298551559448,"you way ! i . s . s . , this is houston .",0.032030772,0.9675990827381611
228,"You know, your time here hasn't taught you shit.",0.999206006526947,"you know , your time here hasn ' t taught you much .",0.010211815,0.9889941914007068
229,I brought you a gay penguin book.,0.9695465564727784,i brought you a new penguin book .,0.8897326,0.07981395721435558
230,Which means now her pussy's probably really tight because no one's ever been in there.,0.997298777103424,which means now her building ' s probably really tight because no one ' s ever been in there .,0.5051358,0.4921630024909972
231,You're not supposed to talk at all in the silent reading section. -Shut up.,0.9988977909088136,you ' re not supposed to talk at all in the silent reading section . - talk up .,0.0095077455,0.9893900454044343
232,"You make that sound rather shitty, Lewis.",0.9920195937156676,"you make that sound rather about , lewis .",0.22294022,0.7690793722867965
233,"""With this sword, I do smote thee!""",0.9861555695533752,""" with this sword , i do smote thee ! """,0.914554,0.07160156965255737
234,"You played your butt off, son.",0.9950153231620787,"you played your way off , son .",0.0018515254,0.993163797771558
235,"Nigger, that ain't nothing but bait.",0.99899822473526,".lp , that ain ' t nothing but bait .",0.65726894,0.3417292833328247
236,"Go park it, motherfucker.",0.999642252922058,"go park it , father 'ser .",0.0029972687,0.9966449842322617
237,"Apologise, damn you!",0.9996339082717896,"apologise , iron you !",0.007749543,0.9918843652121723
238,An African was roundly fucking him now.,0.9993929862976074,an african was roundly having him now .,0.0008448195,0.9985481668263674
239,"""Princess, look at these silly creatures,"" he had told her, pointing to the gargoyle rainspouts with their mouths gushing water.",0.9738120436668396,""" princess , look at these all creatures , "" he had told her , pointing to the gargoyle rainspouts with their mouths gushing water .",0.9975629,-0.02375084161758423
240,Wicked costume baby.,0.971236765384674,. costume collection .,0.0043423655,0.9668943998403846
241,"You guys might be keeping the country safe, but your cafeteria sucks.",0.9984816908836364,"you guys might be keeping the country safe , but your cafeteria is .",0.039635252,0.9588464386761187
242,"I'll give meone of those low-life whores... give her a nice car, a bunch of credit cards, lots of cash. in return, she'il take care of the kids and give me sex on demand.",0.9983172416687012,"i ' ll give meone of those low - life gals . . . give her a nice car , a couple of credit cards , lots of cash . in return , she ' il take care of the kids and give me access on demand .",0.16841929,0.8298979550600052
243,I thought you told those fuckin' assholes never to call here this late !,0.9991870522499084,i thought you told those countryi ' reps never to call here this late !,0.7163323,0.28285473585128784
244,We're gonna burn.,0.9905898571014404,we ' re gonna flame .,0.044265494,0.9463243633508682
245,"Could Gyoko be lying for her own advantage, that impertinent bloodsucker!",0.9948278069496156,"could gyoko be telling for her own advantage , that the theinenth fangtup !",0.05510592,0.9397218860685826
246,Fuck!,0.9996581077575684,christ !,0.018429594,0.9812285136431456
247,"No, no, don't be silly.",0.9992321729660034,"no , no , don ' t be the .",0.3628852,0.6363469660282135
248,The rebs have decided that damn bridge is the key to this whole area.,0.9972621202468872,the rebs have decided that the bridge is the key to this whole area .,0.5661372,0.4311249256134033
249,"And even though, I may be just a familiar but I believe I've earned the right to not be treated like a goddamn shoe-shine boy.",0.9898657202720642,"and even though , i may be just a familiar but i believe i ' ve earned the right to not be treated like a of shoe - shine boy .",0.0007078046,0.989157915697433
250,I'm gonna shoot you with adrenaline.,0.9980350136756896,i ' m gonna pump you with adrenaline .,0.15972152,0.8383134901523589
251,"If the crazy Polish woman was lurking in the back yard, she would see the light go on.",0.9964599013328552,"if the - polish woman was lurking in the back yard , she would see the light go on .",0.7889838,0.20747607946395874
252,"Sigarni's cabin was in sight now, and he could see the black bitch, Lady, sitting hi the dust before it.",0.9992194175720216,"sigarni ' s cabin was in sight now , and he could see the black shape , lady , sitting hi the dust before it .",0.01085134,0.9883680772036315
253,"Inez, shut up.",0.9995222091674804,"inez , talk up .",0.6706634,0.3288587927818297
254,"No, no, no, no, Cass has got a good point. I mean, if she's gonna make a shifter army, why make one that's this sick, gooey, and dying?",0.96407949924469,"no , no , no , no , cass has got a good point . i mean , if she ' s gonna make a shifter army , why make one that ' s this raw , gooey , and undead ?",0.00031652322,0.9637629760254641
255,That bastard is no Buddha.,0.99958997964859,that jesus is no buddha .,0.010492873,0.989097106270492
256,So you're saying whoever did fry them is going to try to kill you.,0.9901082515716552,so you ' re saying whoever did fry them is going to try to genocide you .,0.027833752,0.9622744992375373
257,Your bullshit assassin. You paid him to throw us off.,0.9997058510780334,your . bodyguard . you paid him to throw us off .,0.22635452,0.773351326584816
258,Someone who would've never gave birth to your ugly ass.,0.9995737671852112,someone who would ' ve never gave birth to your pretty back .,0.8734761,0.1260976791381836
259,"Hey, what the hell?",0.9123581051826476,"hey , what the . ?",0.3831072,0.5292509198188781
260,"But if you are fucking with me you will be in a wooden box, understand?",0.9982032775878906,"but if you are to with me you will be in a wooden box , understand ?",0.005963228,0.9922400494106114
261,"What the hell is wrong with you, man?",0.9975591897964478,"what the . is wrong with you , man ?",0.7391485,0.2584106922149658
262,Yeah. I didn't know she was gonna... shank a guy.,0.9563071727752686,yeah . i didn ' t know she was gonna . . . shank a one .,0.42449504,0.5318121314048767
263,"If you want to be a dork , or take the money?",0.9949597120285034,"if you want to be a dork , or take the money ?",0.2870736,0.7078860998153687
264,Wreck those things! And then build them again!,0.9354804754257202,. those things ! and then build them again !,0.20674257,0.7287379056215286
265,The police have been a pain in the ass lately.,0.9926260113716124,the police have been a pain in the city lately .,0.5261492,0.46647679805755604
266,And you look like ass.,0.998859167098999,and you look like that .,0.8088634,0.18999576568603516
267,Some camp. A bunch of Saxons and a load of fags!,0.9991300702095032,some camp . a lot of saxons and a ton of roks !,0.5675066,0.4316234588623047
268,"You like your meat well dead.""",0.9872559309005736,"you like your meat well gone . """,0.60782033,0.37943559885025013
269,"Pushing the dolly ahead of him almost without realizing it and feeling like the imprisoned princess in some fucked—up fairy—tale, he ran into the office.",0.9776906371116638,"pushing the dolly ahead of him almost without realizing it and feeling like the imprisoned princess in some trans — up fairy — tale , he ran into the office .",0.0014508457,0.9762397913727909
